ratings
"[{'id': 7, 'name': 'Funny', 'count': 19645}, {'id': 1, 'name': 'Beautiful', 'count': 4573}, {'id': 9, 'name': 'Ingenious', 'count': 6073}, {'id': 3, 'name': 'Courageous', 'count': 3253}, {'id': 11, 'name': 'Longwinded', 'count': 387}, {'id': 2, 'name': 'Confusing', 'count': 242}, {'id': 8, 'name': 'Informative', 'count': 7346}, {'id': 22, 'name': 'Fascinating', 'count': 10581}, {'id': 21, 'name': 'Unconvincing', 'count': 300}, {'id': 24, 'name': 'Persuasive', 'count': 10704}, {'id': 23, 'name': 'Jaw-dropping', 'count': 4439}, {'id': 25, 'name': 'OK', 'count': 1174}, {'id': 26, 'name': 'Obnoxious', 'count': 209}, {'id': 10, 'name': 'Inspiring', 'count': 24924}]"
"[{'id': 10, 'name': 'Inspiring', 'count': 62}, {'id': 24, 'name': 'Persuasive', 'count': 47}, {'id': 23, 'name': 'Jaw-dropping', 'count': 88}, {'id': 8, 'name': 'Informative', 'count': 65}, {'id': 3, 'name': 'Courageous', 'count': 111}, {'id': 25, 'name': 'OK', 'count': 33}, {'id': 22, 'name': 'Fascinating', 'count': 28}, {'id': 1, 'name': 'Beautiful', 'count': 42}, {'id': 21, 'name': 'Unconvincing', 'count': 4}, {'id': 26, 'name': 'Obnoxious', 'count': 8}, {'id': 7, 'name': 'Funny', 'count': 5}, {'id': 2, 'name': 'Confusing', 'count': 1}, {'id': 9, 'name': 'Ingenious', 'count': 0}, {'id': 11, 'name': 'Longwinded', 'count': 0}]"
"[{'id': 24, 'name': 'Persuasive', 'count': 503}, {'id': 11, 'name': 'Longwinded', 'count': 164}, {'id': 10, 'name': 'Inspiring', 'count': 231}, {'id': 3, 'name': 'Courageous', 'count': 79}, {'id': 8, 'name': 'Informative', 'count': 729}, {'id': 7, 'name': 'Funny', 'count': 17}, {'id': 22, 'name': 'Fascinating', 'count': 299}, {'id': 9, 'name': 'Ingenious', 'count': 83}, {'id': 25, 'name': 'OK', 'count': 143}, {'id': 26, 'name': 'Obnoxious', 'count': 40}, {'id': 21, 'name': 'Unconvincing', 'count': 104}, {'id': 2, 'name': 'Confusing', 'count': 32}, {'id': 23, 'name': 'Jaw-dropping', 'count': 54}, {'id': 1, 'name': 'Beautiful', 'count': 28}]"
"[{'id': 7, 'name': 'Funny', 'count': 630}, {'id': 1, 'name': 'Beautiful', 'count': 211}, {'id': 21, 'name': 'Unconvincing', 'count': 56}, {'id': 25, 'name': 'OK', 'count': 194}, {'id': 10, 'name': 'Inspiring', 'count': 86}, {'id': 22, 'name': 'Fascinating', 'count': 132}, {'id': 26, 'name': 'Obnoxious', 'count': 47}, {'id': 9, 'name': 'Ingenious', 'count': 258}, {'id': 8, 'name': 'Informative', 'count': 32}, {'id': 23, 'name': 'Jaw-dropping', 'count': 36}, {'id': 11, 'name': 'Longwinded', 'count': 23}, {'id': 3, 'name': 'Courageous', 'count': 11}, {'id': 2, 'name': 'Confusing', 'count': 98}, {'id': 24, 'name': 'Persuasive', 'count': 10}]"
"[{'id': 2, 'name': 'Confusing', 'count': 15}, {'id': 22, 'name': 'Fascinating', 'count': 205}, {'id': 7, 'name': 'Funny', 'count': 90}, {'id': 8, 'name': 'Informative', 'count': 142}, {'id': 26, 'name': 'Obnoxious', 'count': 47}, {'id': 25, 'name': 'OK', 'count': 107}, {'id': 9, 'name': 'Ingenious', 'count': 178}, {'id': 10, 'name': 'Inspiring', 'count': 87}, {'id': 21, 'name': 'Unconvincing', 'count': 60}, {'id': 23, 'name': 'Jaw-dropping', 'count': 55}, {'id': 11, 'name': 'Longwinded', 'count': 56}, {'id': 24, 'name': 'Persuasive', 'count': 19}, {'id': 3, 'name': 'Courageous', 'count': 9}, {'id': 1, 'name': 'Beautiful', 'count': 8}]"
"[{'id': 3, 'name': 'Courageous', 'count': 137}, {'id': 8, 'name': 'Informative', 'count': 68}, {'id': 10, 'name': 'Inspiring', 'count': 68}, {'id': 22, 'name': 'Fascinating', 'count': 40}, {'id': 11, 'name': 'Longwinded', 'count': 12}, {'id': 25, 'name': 'OK', 'count': 17}, {'id': 24, 'name': 'Persuasive', 'count': 40}, {'id': 23, 'name': 'Jaw-dropping', 'count': 33}, {'id': 1, 'name': 'Beautiful', 'count': 47}, {'id': 2, 'name': 'Confusing', 'count': 7}, {'id': 21, 'name': 'Unconvincing', 'count': 9}, {'id': 9, 'name': 'Ingenious', 'count': 3}, {'id': 7, 'name': 'Funny', 'count': 0}, {'id': 26, 'name': 'Obnoxious', 'count': 0}]"
"[{'id': 25, 'name': 'OK', 'count': 14}, {'id': 11, 'name': 'Longwinded', 'count': 30}, {'id': 10, 'name': 'Inspiring', 'count': 45}, {'id': 8, 'name': 'Informative', 'count': 11}, {'id': 24, 'name': 'Persuasive', 'count': 21}, {'id': 1, 'name': 'Beautiful', 'count': 28}, {'id': 26, 'name': 'Obnoxious', 'count': 13}, {'id': 21, 'name': 'Unconvincing', 'count': 20}, {'id': 3, 'name': 'Courageous', 'count': 7}, {'id': 2, 'name': 'Confusing', 'count': 7}, {'id': 22, 'name': 'Fascinating', 'count': 8}, {'id': 9, 'name': 'Ingenious', 'count': 3}, {'id': 23, 'name': 'Jaw-dropping', 'count': 2}, {'id': 7, 'name': 'Funny', 'count': 0}]"
"[{'id': 10, 'name': 'Inspiring', 'count': 369}, {'id': 24, 'name': 'Persuasive', 'count': 105}, {'id': 22, 'name': 'Fascinating', 'count': 85}, {'id': 21, 'name': 'Unconvincing', 'count': 9}, {'id': 7, 'name': 'Funny', 'count': 20}, {'id': 11, 'name': 'Longwinded', 'count': 23}, {'id': 25, 'name': 'OK', 'count': 21}, {'id': 2, 'name': 'Confusing', 'count': 7}, {'id': 8, 'name': 'Informative', 'count': 68}, {'id': 1, 'name': 'Beautiful', 'count': 169}, {'id': 26, 'name': 'Obnoxious', 'count': 4}, {'id': 23, 'name': 'Jaw-dropping', 'count': 30}, {'id': 9, 'name': 'Ingenious', 'count': 38}, {'id': 3, 'name': 'Courageous', 'count': 32}]"
"[{'id': 10, 'name': 'Inspiring', 'count': 73}, {'id': 1, 'name': 'Beautiful', 'count': 47}, {'id': 8, 'name': 'Informative', 'count': 12}, {'id': 7, 'name': 'Funny', 'count': 6}, {'id': 26, 'name': 'Obnoxious', 'count': 12}, {'id': 2, 'name': 'Confusing', 'count': 3}, {'id': 11, 'name': 'Longwinded', 'count': 15}, {'id': 24, 'name': 'Persuasive', 'count': 15}, {'id': 21, 'name': 'Unconvincing', 'count': 6}, {'id': 25, 'name': 'OK', 'count': 13}, {'id': 22, 'name': 'Fascinating', 'count': 5}, {'id': 3, 'name': 'Courageous', 'count': 2}, {'id': 23, 'name': 'Jaw-dropping', 'count': 1}, {'id': 9, 'name': 'Ingenious', 'count': 3}]"
"[{'id': 11, 'name': 'Longwinded', 'count': 35}, {'id': 2, 'name': 'Confusing', 'count': 27}, {'id': 21, 'name': 'Unconvincing', 'count': 40}, {'id': 1, 'name': 'Beautiful', 'count': 182}, {'id': 10, 'name': 'Inspiring', 'count': 274}, {'id': 26, 'name': 'Obnoxious', 'count': 24}, {'id': 24, 'name': 'Persuasive', 'count': 56}, {'id': 25, 'name': 'OK', 'count': 16}, {'id': 8, 'name': 'Informative', 'count': 64}, {'id': 23, 'name': 'Jaw-dropping', 'count': 12}, {'id': 22, 'name': 'Fascinating', 'count': 56}, {'id': 9, 'name': 'Ingenious', 'count': 8}, {'id': 3, 'name': 'Courageous', 'count': 38}, {'id': 7, 'name': 'Funny', 'count': 0}]"
"[{'id': 10, 'name': 'Inspiring', 'count': 148}, {'id': 8, 'name': 'Informative', 'count': 23}, {'id': 11, 'name': 'Longwinded', 'count': 20}, {'id': 2, 'name': 'Confusing', 'count': 9}, {'id': 21, 'name': 'Unconvincing', 'count': 11}, {'id': 24, 'name': 'Persuasive', 'count': 35}, {'id': 1, 'name': 'Beautiful', 'count': 60}, {'id': 25, 'name': 'OK', 'count': 26}, {'id': 26, 'name': 'Obnoxious', 'count': 12}, {'id': 9, 'name': 'Ingenious', 'count': 6}, {'id': 22, 'name': 'Fascinating', 'count': 27}, {'id': 3, 'name': 'Courageous', 'count': 14}, {'id': 7, 'name': 'Funny', 'count': 18}, {'id': 23, 'name': 'Jaw-dropping', 'count': 8}]"
"[{'id': 11, 'name': 'Longwinded', 'count': 32}, {'id': 21, 'name': 'Unconvincing', 'count': 20}, {'id': 8, 'name': 'Informative', 'count': 88}, {'id': 22, 'name': 'Fascinating', 'count': 42}, {'id': 24, 'name': 'Persuasive', 'count': 64}, {'id': 7, 'name': 'Funny', 'count': 8}, {'id': 10, 'name': 'Inspiring', 'count': 57}, {'id': 23, 'name': 'Jaw-dropping', 'count': 4}, {'id': 26, 'name': 'Obnoxious', 'count': 7}, {'id': 25, 'name': 'OK', 'count': 27}, {'id': 9, 'name': 'Ingenious', 'count': 11}, {'id': 3, 'name': 'Courageous', 'count': 15}, {'id': 1, 'name': 'Beautiful', 'count': 8}, {'id': 2, 'name': 'Confusing', 'count': 13}]"
"[{'id': 21, 'name': 'Unconvincing', 'count': 34}, {'id': 26, 'name': 'Obnoxious', 'count': 85}, {'id': 3, 'name': 'Courageous', 'count': 17}, {'id': 9, 'name': 'Ingenious', 'count': 78}, {'id': 8, 'name': 'Informative', 'count': 66}, {'id': 25, 'name': 'OK', 'count': 64}, {'id': 22, 'name': 'Fascinating', 'count': 98}, {'id': 23, 'name': 'Jaw-dropping', 'count': 24}, {'id': 1, 'name': 'Beautiful', 'count': 45}, {'id': 11, 'name': 'Longwinded', 'count': 41}, {'id': 10, 'name': 'Inspiring', 'count': 53}, {'id': 24, 'name': 'Persuasive', 'count': 17}, {'id': 2, 'name': 'Confusing', 'count': 14}, {'id': 7, 'name': 'Funny', 'count': 11}]"
"[{'id': 22, 'name': 'Fascinating', 'count': 65}, {'id': 24, 'name': 'Persuasive', 'count': 72}, {'id': 21, 'name': 'Unconvincing', 'count': 10}, {'id': 25, 'name': 'OK', 'count': 54}, {'id': 8, 'name': 'Informative', 'count': 138}, {'id': 10, 'name': 'Inspiring', 'count': 48}, {'id': 9, 'name': 'Ingenious', 'count': 17}, {'id': 11, 'name': 'Longwinded', 'count': 21}, {'id': 3, 'name': 'Courageous', 'count': 13}, {'id': 1, 'name': 'Beautiful', 'count': 4}, {'id': 23, 'name': 'Jaw-dropping', 'count': 5}, {'id': 7, 'name': 'Funny', 'count': 2}, {'id': 2, 'name': 'Confusing', 'count': 2}, {'id': 26, 'name': 'Obnoxious', 'count': 1}]"
"[{'id': 10, 'name': 'Inspiring', 'count': 754}, {'id': 1, 'name': 'Beautiful', 'count': 272}, {'id': 3, 'name': 'Courageous', 'count': 279}, {'id': 22, 'name': 'Fascinating', 'count': 274}, {'id': 8, 'name': 'Informative', 'count': 36}, {'id': 7, 'name': 'Funny', 'count': 58}, {'id': 9, 'name': 'Ingenious', 'count': 35}, {'id': 23, 'name': 'Jaw-dropping', 'count': 136}, {'id': 24, 'name': 'Persuasive', 'count': 94}, {'id': 25, 'name': 'OK', 'count': 30}, {'id': 11, 'name': 'Longwinded', 'count': 15}, {'id': 2, 'name': 'Confusing', 'count': 15}, {'id': 21, 'name': 'Unconvincing', 'count': 9}, {'id': 26, 'name': 'Obnoxious', 'count': 1}]"
"[{'id': 9, 'name': 'Ingenious', 'count': 225}, {'id': 10, 'name': 'Inspiring', 'count': 766}, {'id': 7, 'name': 'Funny', 'count': 321}, {'id': 8, 'name': 'Informative', 'count': 457}, {'id': 24, 'name': 'Persuasive', 'count': 288}, {'id': 3, 'name': 'Courageous', 'count': 63}, {'id': 25, 'name': 'OK', 'count': 112}, {'id': 11, 'name': 'Longwinded', 'count': 106}, {'id': 22, 'name': 'Fascinating', 'count': 336}, {'id': 1, 'name': 'Beautiful', 'count': 44}, {'id': 2, 'name': 'Confusing', 'count': 19}, {'id': 23, 'name': 'Jaw-dropping', 'count': 55}, {'id': 26, 'name': 'Obnoxious', 'count': 5}, {'id': 21, 'name': 'Unconvincing', 'count': 23}]"
"[{'id': 9, 'name': 'Ingenious', 'count': 179}, {'id': 23, 'name': 'Jaw-dropping', 'count': 24}, {'id': 8, 'name': 'Informative', 'count': 239}, {'id': 1, 'name': 'Beautiful', 'count': 38}, {'id': 22, 'name': 'Fascinating', 'count': 267}, {'id': 25, 'name': 'OK', 'count': 26}, {'id': 2, 'name': 'Confusing', 'count': 20}, {'id': 7, 'name': 'Funny', 'count': 44}, {'id': 24, 'name': 'Persuasive', 'count': 63}, {'id': 10, 'name': 'Inspiring', 'count': 51}, {'id': 3, 'name': 'Courageous', 'count': 12}, {'id': 21, 'name': 'Unconvincing', 'count': 8}, {'id': 11, 'name': 'Longwinded', 'count': 7}, {'id': 26, 'name': 'Obnoxious', 'count': 7}]"
"[{'id': 24, 'name': 'Persuasive', 'count': 68}, {'id': 8, 'name': 'Informative', 'count': 92}, {'id': 22, 'name': 'Fascinating', 'count': 73}, {'id': 21, 'name': 'Unconvincing', 'count': 65}, {'id': 25, 'name': 'OK', 'count': 61}, {'id': 2, 'name': 'Confusing', 'count': 40}, {'id': 11, 'name': 'Longwinded', 'count': 42}, {'id': 9, 'name': 'Ingenious', 'count': 32}, {'id': 10, 'name': 'Inspiring', 'count': 42}, {'id': 7, 'name': 'Funny', 'count': 10}, {'id': 3, 'name': 'Courageous', 'count': 12}, {'id': 26, 'name': 'Obnoxious', 'count': 9}, {'id': 23, 'name': 'Jaw-dropping', 'count': 10}, {'id': 1, 'name': 'Beautiful', 'count': 6}]"
"[{'id': 3, 'name': 'Courageous', 'count': 112}, {'id': 10, 'name': 'Inspiring', 'count': 176}, {'id': 24, 'name': 'Persuasive', 'count': 121}, {'id': 23, 'name': 'Jaw-dropping', 'count': 16}, {'id': 8, 'name': 'Informative', 'count': 151}, {'id': 22, 'name': 'Fascinating', 'count': 59}, {'id': 26, 'name': 'Obnoxious', 'count': 9}, {'id': 21, 'name': 'Unconvincing', 'count': 26}, {'id': 25, 'name': 'OK', 'count': 37}, {'id': 1, 'name': 'Beautiful', 'count': 25}, {'id': 11, 'name': 'Longwinded', 'count': 45}, {'id': 2, 'name': 'Confusing', 'count': 2}, {'id': 9, 'name': 'Ingenious', 'count': 4}, {'id': 7, 'name': 'Funny', 'count': 0}]"
"[{'id': 25, 'name': 'OK', 'count': 45}, {'id': 8, 'name': 'Informative', 'count': 127}, {'id': 7, 'name': 'Funny', 'count': 30}, {'id': 9, 'name': 'Ingenious', 'count': 36}, {'id': 10, 'name': 'Inspiring', 'count': 62}, {'id': 22, 'name': 'Fascinating', 'count': 164}, {'id': 1, 'name': 'Beautiful', 'count': 41}, {'id': 23, 'name': 'Jaw-dropping', 'count': 61}, {'id': 11, 'name': 'Longwinded', 'count': 20}, {'id': 3, 'name': 'Courageous', 'count': 5}, {'id': 26, 'name': 'Obnoxious', 'count': 6}, {'id': 24, 'name': 'Persuasive', 'count': 9}, {'id': 2, 'name': 'Confusing', 'count': 7}, {'id': 21, 'name': 'Unconvincing', 'count': 3}]"
"[{'id': 24, 'name': 'Persuasive', 'count': 21}, {'id': 23, 'name': 'Jaw-dropping', 'count': 45}, {'id': 1, 'name': 'Beautiful', 'count': 77}, {'id': 10, 'name': 'Inspiring', 'count': 128}, {'id': 7, 'name': 'Funny', 'count': 1080}, {'id': 11, 'name': 'Longwinded', 'count': 93}, {'id': 22, 'name': 'Fascinating', 'count': 167}, {'id': 9, 'name': 'Ingenious', 'count': 324}, {'id': 25, 'name': 'OK', 'count': 127}, {'id': 8, 'name': 'Informative', 'count': 20}, {'id': 21, 'name': 'Unconvincing', 'count': 30}, {'id': 3, 'name': 'Courageous', 'count': 54}, {'id': 26, 'name': 'Obnoxious', 'count': 70}, {'id': 2, 'name': 'Confusing', 'count': 10}]"
"[{'id': 10, 'name': 'Inspiring', 'count': 84}, {'id': 3, 'name': 'Courageous', 'count': 16}, {'id': 23, 'name': 'Jaw-dropping', 'count': 17}, {'id': 21, 'name': 'Unconvincing', 'count': 22}, {'id': 11, 'name': 'Longwinded', 'count': 88}, {'id': 9, 'name': 'Ingenious', 'count': 35}, {'id': 1, 'name': 'Beautiful', 'count': 57}, {'id': 22, 'name': 'Fascinating', 'count': 69}, {'id': 8, 'name': 'Informative', 'count': 45}, {'id': 24, 'name': 'Persuasive', 'count': 11}, {'id': 25, 'name': 'OK', 'count': 22}, {'id': 2, 'name': 'Confusing', 'count': 19}, {'id': 26, 'name': 'Obnoxious', 'count': 11}, {'id': 7, 'name': 'Funny', 'count': 3}]"
"[{'id': 1, 'name': 'Beautiful', 'count': 78}, {'id': 7, 'name': 'Funny', 'count': 325}, {'id': 8, 'name': 'Informative', 'count': 44}, {'id': 11, 'name': 'Longwinded', 'count': 103}, {'id': 25, 'name': 'OK', 'count': 140}, {'id': 26, 'name': 'Obnoxious', 'count': 97}, {'id': 10, 'name': 'Inspiring', 'count': 125}, {'id': 9, 'name': 'Ingenious', 'count': 39}, {'id': 21, 'name': 'Unconvincing', 'count': 60}, {'id': 2, 'name': 'Confusing', 'count': 95}, {'id': 3, 'name': 'Courageous', 'count': 26}, {'id': 22, 'name': 'Fascinating', 'count': 74}, {'id': 23, 'name': 'Jaw-dropping', 'count': 9}, {'id': 24, 'name': 'Persuasive', 'count': 6}]"
"[{'id': 25, 'name': 'OK', 'count': 28}, {'id': 8, 'name': 'Informative', 'count': 86}, {'id': 10, 'name': 'Inspiring', 'count': 95}, {'id': 22, 'name': 'Fascinating', 'count': 48}, {'id': 23, 'name': 'Jaw-dropping', 'count': 15}, {'id': 24, 'name': 'Persuasive', 'count': 18}, {'id': 11, 'name': 'Longwinded', 'count': 21}, {'id': 21, 'name': 'Unconvincing', 'count': 10}, {'id': 3, 'name': 'Courageous', 'count': 15}, {'id': 1, 'name': 'Beautiful', 'count': 19}, {'id': 9, 'name': 'Ingenious', 'count': 9}, {'id': 2, 'name': 'Confusing', 'count': 7}, {'id': 7, 'name': 'Funny', 'count': 6}, {'id': 26, 'name': 'Obnoxious', 'count': 3}]"
"[{'id': 1, 'name': 'Beautiful', 'count': 325}, {'id': 3, 'name': 'Courageous', 'count': 14}, {'id': 23, 'name': 'Jaw-dropping', 'count': 364}, {'id': 2, 'name': 'Confusing', 'count': 112}, {'id': 8, 'name': 'Informative', 'count': 486}, {'id': 22, 'name': 'Fascinating', 'count': 663}, {'id': 10, 'name': 'Inspiring', 'count': 178}, {'id': 9, 'name': 'Ingenious', 'count': 129}, {'id': 24, 'name': 'Persuasive', 'count': 65}, {'id': 21, 'name': 'Unconvincing', 'count': 39}, {'id': 26, 'name': 'Obnoxious', 'count': 19}, {'id': 25, 'name': 'OK', 'count': 126}, {'id': 11, 'name': 'Longwinded', 'count': 98}, {'id': 7, 'name': 'Funny', 'count': 13}]"
"[{'id': 21, 'name': 'Unconvincing', 'count': 45}, {'id': 23, 'name': 'Jaw-dropping', 'count': 10}, {'id': 26, 'name': 'Obnoxious', 'count': 15}, {'id': 8, 'name': 'Informative', 'count': 139}, {'id': 11, 'name': 'Longwinded', 'count': 71}, {'id': 9, 'name': 'Ingenious', 'count': 20}, {'id': 22, 'name': 'Fascinating', 'count': 62}, {'id': 24, 'name': 'Persuasive', 'count': 54}, {'id': 25, 'name': 'OK', 'count': 42}, {'id': 10, 'name': 'Inspiring', 'count': 56}, {'id': 2, 'name': 'Confusing', 'count': 18}, {'id': 3, 'name': 'Courageous', 'count': 32}, {'id': 1, 'name': 'Beautiful', 'count': 2}, {'id': 7, 'name': 'Funny', 'count': 1}]"
"[{'id': 11, 'name': 'Longwinded', 'count': 43}, {'id': 10, 'name': 'Inspiring', 'count': 534}, {'id': 8, 'name': 'Informative', 'count': 360}, {'id': 22, 'name': 'Fascinating', 'count': 479}, {'id': 7, 'name': 'Funny', 'count': 183}, {'id': 24, 'name': 'Persuasive', 'count': 273}, {'id': 23, 'name': 'Jaw-dropping', 'count': 116}, {'id': 9, 'name': 'Ingenious', 'count': 96}, {'id': 1, 'name': 'Beautiful', 'count': 278}, {'id': 21, 'name': 'Unconvincing', 'count': 31}, {'id': 25, 'name': 'OK', 'count': 33}, {'id': 3, 'name': 'Courageous', 'count': 51}, {'id': 26, 'name': 'Obnoxious', 'count': 32}, {'id': 2, 'name': 'Confusing', 'count': 3}]"
"[{'id': 3, 'name': 'Courageous', 'count': 28}, {'id': 26, 'name': 'Obnoxious', 'count': 7}, {'id': 9, 'name': 'Ingenious', 'count': 24}, {'id': 10, 'name': 'Inspiring', 'count': 120}, {'id': 24, 'name': 'Persuasive', 'count': 67}, {'id': 8, 'name': 'Informative', 'count': 21}, {'id': 7, 'name': 'Funny', 'count': 121}, {'id': 25, 'name': 'OK', 'count': 47}, {'id': 2, 'name': 'Confusing', 'count': 10}, {'id': 22, 'name': 'Fascinating', 'count': 32}, {'id': 21, 'name': 'Unconvincing', 'count': 27}, {'id': 11, 'name': 'Longwinded', 'count': 4}, {'id': 1, 'name': 'Beautiful', 'count': 18}, {'id': 23, 'name': 'Jaw-dropping', 'count': 2}]"
"[{'id': 24, 'name': 'Persuasive', 'count': 271}, {'id': 8, 'name': 'Informative', 'count': 607}, {'id': 25, 'name': 'OK', 'count': 83}, {'id': 10, 'name': 'Inspiring', 'count': 61}, {'id': 23, 'name': 'Jaw-dropping', 'count': 81}, {'id': 22, 'name': 'Fascinating', 'count': 130}, {'id': 21, 'name': 'Unconvincing', 'count': 14}, {'id': 26, 'name': 'Obnoxious', 'count': 10}, {'id': 7, 'name': 'Funny', 'count': 43}, {'id': 3, 'name': 'Courageous', 'count': 24}, {'id': 9, 'name': 'Ingenious', 'count': 23}, {'id': 2, 'name': 'Confusing', 'count': 1}, {'id': 1, 'name': 'Beautiful', 'count': 1}, {'id': 11, 'name': 'Longwinded', 'count': 0}]"
"[{'id': 1, 'name': 'Beautiful', 'count': 341}, {'id': 8, 'name': 'Informative', 'count': 337}, {'id': 22, 'name': 'Fascinating', 'count': 510}, {'id': 23, 'name': 'Jaw-dropping', 'count': 229}, {'id': 24, 'name': 'Persuasive', 'count': 52}, {'id': 10, 'name': 'Inspiring', 'count': 225}, {'id': 25, 'name': 'OK', 'count': 41}, {'id': 11, 'name': 'Longwinded', 'count': 21}, {'id': 3, 'name': 'Courageous', 'count': 33}, {'id': 7, 'name': 'Funny', 'count': 13}, {'id': 9, 'name': 'Ingenious', 'count': 10}, {'id': 26, 'name': 'Obnoxious', 'count': 4}, {'id': 21, 'name': 'Unconvincing', 'count': 5}, {'id': 2, 'name': 'Confusing', 'count': 1}]"
"[{'id': 25, 'name': 'OK', 'count': 114}, {'id': 8, 'name': 'Informative', 'count': 164}, {'id': 26, 'name': 'Obnoxious', 'count': 44}, {'id': 10, 'name': 'Inspiring', 'count': 74}, {'id': 22, 'name': 'Fascinating', 'count': 152}, {'id': 11, 'name': 'Longwinded', 'count': 116}, {'id': 1, 'name': 'Beautiful', 'count': 10}, {'id': 9, 'name': 'Ingenious', 'count': 54}, {'id': 21, 'name': 'Unconvincing', 'count': 95}, {'id': 24, 'name': 'Persuasive', 'count': 51}, {'id': 2, 'name': 'Confusing', 'count': 31}, {'id': 7, 'name': 'Funny', 'count': 9}, {'id': 3, 'name': 'Courageous', 'count': 15}, {'id': 23, 'name': 'Jaw-dropping', 'count': 25}]"
"[{'id': 22, 'name': 'Fascinating', 'count': 61}, {'id': 10, 'name': 'Inspiring', 'count': 56}, {'id': 25, 'name': 'OK', 'count': 102}, {'id': 8, 'name': 'Informative', 'count': 127}, {'id': 9, 'name': 'Ingenious', 'count': 39}, {'id': 21, 'name': 'Unconvincing', 'count': 230}, {'id': 26, 'name': 'Obnoxious', 'count': 54}, {'id': 11, 'name': 'Longwinded', 'count': 29}, {'id': 3, 'name': 'Courageous', 'count': 13}, {'id': 7, 'name': 'Funny', 'count': 14}, {'id': 23, 'name': 'Jaw-dropping', 'count': 12}, {'id': 24, 'name': 'Persuasive', 'count': 41}, {'id': 2, 'name': 'Confusing', 'count': 24}, {'id': 1, 'name': 'Beautiful', 'count': 11}]"
"[{'id': 9, 'name': 'Ingenious', 'count': 102}, {'id': 25, 'name': 'OK', 'count': 90}, {'id': 22, 'name': 'Fascinating', 'count': 83}, {'id': 10, 'name': 'Inspiring', 'count': 35}, {'id': 23, 'name': 'Jaw-dropping', 'count': 24}, {'id': 1, 'name': 'Beautiful', 'count': 42}, {'id': 24, 'name': 'Persuasive', 'count': 6}, {'id': 2, 'name': 'Confusing', 'count': 18}, {'id': 8, 'name': 'Informative', 'count': 51}, {'id': 21, 'name': 'Unconvincing', 'count': 33}, {'id': 11, 'name': 'Longwinded', 'count': 5}, {'id': 7, 'name': 'Funny', 'count': 2}, {'id': 3, 'name': 'Courageous', 'count': 2}, {'id': 26, 'name': 'Obnoxious', 'count': 0}]"
"[{'id': 22, 'name': 'Fascinating', 'count': 145}, {'id': 3, 'name': 'Courageous', 'count': 6}, {'id': 7, 'name': 'Funny', 'count': 120}, {'id': 10, 'name': 'Inspiring', 'count': 133}, {'id': 1, 'name': 'Beautiful', 'count': 158}, {'id': 23, 'name': 'Jaw-dropping', 'count': 31}, {'id': 25, 'name': 'OK', 'count': 20}, {'id': 9, 'name': 'Ingenious', 'count': 78}, {'id': 2, 'name': 'Confusing', 'count': 2}, {'id': 8, 'name': 'Informative', 'count': 38}, {'id': 11, 'name': 'Longwinded', 'count': 4}, {'id': 26, 'name': 'Obnoxious', 'count': 2}, {'id': 24, 'name': 'Persuasive', 'count': 5}, {'id': 21, 'name': 'Unconvincing', 'count': 0}]"
"[{'id': 1, 'name': 'Beautiful', 'count': 172}, {'id': 10, 'name': 'Inspiring', 'count': 182}, {'id': 7, 'name': 'Funny', 'count': 44}, {'id': 22, 'name': 'Fascinating', 'count': 85}, {'id': 25, 'name': 'OK', 'count': 32}, {'id': 11, 'name': 'Longwinded', 'count': 38}, {'id': 24, 'name': 'Persuasive', 'count': 10}, {'id': 3, 'name': 'Courageous', 'count': 38}, {'id': 23, 'name': 'Jaw-dropping', 'count': 13}, {'id': 8, 'name': 'Informative', 'count': 17}, {'id': 9, 'name': 'Ingenious', 'count': 9}, {'id': 2, 'name': 'Confusing', 'count': 7}, {'id': 21, 'name': 'Unconvincing', 'count': 3}, {'id': 26, 'name': 'Obnoxious', 'count': 0}]"
"[{'id': 8, 'name': 'Informative', 'count': 389}, {'id': 22, 'name': 'Fascinating', 'count': 238}, {'id': 24, 'name': 'Persuasive', 'count': 221}, {'id': 10, 'name': 'Inspiring', 'count': 268}, {'id': 3, 'name': 'Courageous', 'count': 32}, {'id': 23, 'name': 'Jaw-dropping', 'count': 47}, {'id': 1, 'name': 'Beautiful', 'count': 96}, {'id': 7, 'name': 'Funny', 'count': 63}, {'id': 25, 'name': 'OK', 'count': 31}, {'id': 11, 'name': 'Longwinded', 'count': 11}, {'id': 9, 'name': 'Ingenious', 'count': 15}, {'id': 26, 'name': 'Obnoxious', 'count': 7}, {'id': 21, 'name': 'Unconvincing', 'count': 4}, {'id': 2, 'name': 'Confusing', 'count': 2}]"
